Primeape, Vaporeon, Charmeleon, Zubat, Nidorino, Rhyhorn, Scyther, Ponyta, Dugtrio, Sandshrew, Farfetch'd, Clefable,2.088137865,1,788.46121,84.7407547,,,,,,
Slowbro, Weezing, Nidorina, Pidgeot, Alakazam, Poliwag, Lapras, Snorlax, Pidgeot, Vulpix, Poliwhirl, Cloyster,5.550000906,1,994.7124131,106.1793001,,,,,,
Magneton, Vulpix, Omastar, Vaporeon, Spearow, Parasect, Machamp, Hitmonchan, Persian, Squirtle, Shellder, Pidgeotto,2.5390172,1,675.2358099,74.02662057,,,,,,
Ekans, Venonat, Nidorina, Poliwrath, Sandslash, Pidgeotto, Nidorina, Golduck, Onix, Golbat, Poliwag, Wartortle,0.002814054,1,766.7351102,97.09022971,,,,,,
Gengar, Nidoqueen, Porygon, Butterfree, Electrode, Gyarados, Lapras, Lapras, Dragonite, Butterfree, Meowth, Spearow,5.120336056,3,747.9134098,81.93205757,,,,,,
Gengar, Snorlax, Haunter, Venusaur, Venomoth, Farfetch'd, Snorlax, Charmeleon, Seaking, Jolteon, Starmie, Raticate,2.128855944,1,945.1175123,101.7538985,,,,,,
Wartortle, Poliwrath, Nidoran, Lapras, Poliwhirl, Flareon, Staryu, Dragonite, Lapras, Eevee, Lickitung, Blastoise,3.373327017,1,870.3757122,107.8091279,,,,,,
Exeggcute, Dragonite, Machamp, Machop, Jynx, Poliwhirl, Staryu, Articuno, Arcanine, Kingler, Marowak, Nidorina,1.995111942,1,775.7337108,77.79037956,,,,,,
Sandshrew, Voltorb, Wigglytuff, Muk, Golbat, Chansey, Koffing, Goldeen, Dewgong, Jigglypuff, Gyarados, Venusaur,0.002861023,1,914.940612,113.502804,,,,,,
Rhyhorn, Beedrill, Vulpix, Sandslash, Poliwhirl, Dragonite, Lapras, Slowpoke, Slowbro, Lickitung, Kabuto, Ekans,9.703000307,1,922.2630121,91.52638593,,,,,,
Shellder, Mr. Mime, Zubat, Onix, Nidorino, Rapidash, Parasect, Pidgeotto, Horsea, Goldeen, Staryu, Flareon,0.002900124,1,688.270009,76.46289156,,,,,,
Weezing, Mr. Mime, Pidgeot, Raichu, Jynx, Slowpoke, Snorlax, Lapras, Graveler, Drowzee, Doduo, Magnemite,2.229973078,1,939.940612,88.99295501,,,,,,
Krabby, Omastar, Seadra, Pinsir, Persian, Mankey, Staryu, Staryu, Staryu, Staryu, Dragonite, Nidorino,2.343050003,1,661.0289086,78.17739617,,,,,,
Growlithe, Growlithe, Doduo, Blastoise, Tangela, Rattata, Weepinbell, Arcanine, Pidgeot, Aerodactyl, Flareon, Clefairy,0.002253056,3,529.0945082,61.07800159,,,,,,
Alakazam, Onix, Kadabra, Koffing, Porygon, Gastly, Tentacool, Wigglytuff, Seaking, Gyarados, Farfetch'd, Farfetch'd,0.002345085,3,662.2543088,52.54484689,,,,,,
Kingler, Zubat, Koffing, Diglett, Blastoise, Goldeen, Staryu, Staryu, Staryu, Lapras, Staryu, Pidgeot,3.884265184,1,745.5910097,86.67390177,,,,,,
Pidgeotto, Kabutops, Weepinbell, Arbok, Articuno, Paras, Staryu, Machoke, Kangaskhan, Magmar, Tentacool, Slowbro,0.002398014,2,690.8349088,87.52538973,,,,,,
Electabuzz, Mankey, Lickitung, Vulpix, Chansey, Jigglypuff, Scyther, Machoke, Lickitung, Horsea, Parasect, Slowpoke,0.002425909,2,626.060309,101.0299522,,,,,,
Meowth, Golbat, Horsea, Golbat, Squirtle, Muk, Arcanine, Butterfree, Weezing, Clefairy, Psyduck, Doduo,2.818144798,1,762.9605104,80.4543224,,,,,,
Starmie, Golbat, Ivysaur, Spearow, Rhydon, Onix, Lapras, Staryu, Dragonite, Doduo, Raticate, Gastly,4.838886976,2,643.0760092,82.86490765,,,,,,
Arbok, Seel, Tauros, Staryu, Clefable, Kabutops, Hitmonlee, Weezing, Articuno, Dratini, Marowak, Geodude,0.00257802,1,688.7679099,98.54677874,,,,,,
Hitmonchan, Eevee, Tangela, Electabuzz, Koffing, Haunter, Marowak, Omastar, Hitmonlee, Seaking, Beedrill, Tentacruel,0.00275898,1,771.959111,83.88386101,,,,,,
Horsea, Wartortle, Wartortle, Koffing, Krabby, Tentacruel, Slowbro, Wartortle, Ivysaur, Machop, Farfetch'd, Rhyhorn,0.002898932,1,732.7651112,89.22106936,,,,,,
Horsea, Nidoran, Kabuto, Zapdos, Ivysaur, Aerodactyl, Zapdos, Blastoise, Poliwrath, Bulbasaur, Arbok, Lapras,0.002310991,2,694.6880096,74.10457943,,,,,,
Flareon, Gloom, Abra, Vileplume, Omastar, Pidgeotto, Marowak, Spearow, Dodrio, Pinsir, Vileplume, Rhydon,0.002585173,2,633.9647085,65.11889272,,,,,,
Seaking, Squirtle, Bulbasaur, Doduo, Primeape, Electrode, Flareon, Geodude, Parasect, Gengar, Muk, Omanyte,0.002597809,2,625.060309,66.03457295,,,,,,
Wigglytuff, Sandslash, Kabuto, Snorlax, Lickitung, Rapidash, Rhydon, Gyarados, Poliwag, Gloom, Golbat, Magnemite,4.91443181,1,829.8464109,94.89499095,,,,,,
Tentacruel, Exeggutor, Porygon, Bellsprout, Starmie, Gastly, Magneton, Poliwrath, Mankey, Dragonair, Dragonair, Lickitung,2.507786989,1,846.9919107,87.55083526,,,,,,
Bulbasaur, Clefable, Rapidash, Butterfree, Voltorb, Nidorina, Hypno, Dragonite, Slowbro, Zubat, Exeggutor, Sandshrew,0.001881123,5,327.3611044,61.57401,,,,,,
Drowzee, Machop, Clefable, Jynx, Slowbro, Wigglytuff, Lapras, Moltres, Fearow, Rattata, Poliwhirl, Persian,6.766617298,1,910.6995117,95.27446607,,,,,,
Nidorina, Slowpoke, Chansey, Charmeleon, Ninetales, Vaporeon, Dragonite, Parasect, Kangaskhan, Charmeleon, Staryu, Lickitung,2.351009846,1,832.4741115,104.0978884,,,,,,
Beedrill, Machop, Nidoran, Tauros, Golem, Arcanine, Lapras, Lapras, Staryu, Dragonair, Meowth, Starmie,9.638915062,1,895.1831118,84.46600312,,,,,,
Persian, Rattata, Magneton, Shellder, Muk, Jolteon, Victreebel, Wartortle, Kabutops, Nidoking, Haunter, Eevee,0.0023911,3,584.9347075,78.78457134,,,,,,
Nidorino, Zapdos, Dodrio, Venusaur, Ponyta, Shellder, Butterfree, Cubone, Chansey, Rapidash, Beedrill, Golem,0.003190994,1,988.5655139,105.399026,,,,,,
Vaporeon, Ivysaur, Seadra, Rhydon, Electabuzz, Gengar, Tentacruel, Exeggutor, Tauros, Lickitung, Kangaskhan, Seel,4.920490026,2,839.910611,96.18633655,,,,,,
Drowzee, Poliwrath, Scyther, Grimer, Vaporeon, Chansey, Slowbro, Porygon, Kingler, Cloyster, Weezing, Hitmonlee,2.711246967,1,738.3956105,129.9998323,,,,,,
Squirtle, Blastoise, Raticate, Growlithe, Hitmonchan, Dugtrio, Venusaur, Vulpix, Meowth, Pinsir, Ekans, Drowzee,2.580416918,1,634.8335095,74.66804891,,,,,,
Bellsprout, Bellsprout, Cubone, Onix, Beedrill, Pikachu, Eevee, Staryu, Cloyster, Parasect, Golbat, Koffing,0.002633095,2,556.078808,64.84657831,,,,,,
Sandshrew, Flareon, Nidoran, Pidgeot, Psyduck, Ponyta, Nidoqueen, Seaking, Onix, Graveler, Paras, Sandslash,0.002516985,2,657.8520084,71.19714722,,,,,,
Pidgey, Gastly, Gyarados, Venomoth, Magnemite, Hypno, Onix, Alakazam, Gyarados, Chansey, Grimer, Aerodactyl,0.002703905,2,864.1175123,90.87800449,,,,,,
Electabuzz, Weepinbell, Bellsprout, Pidgey, Raichu, Pidgeot, Venusaur, Tangela, Alakazam, Charmeleon, Kabutops, Seaking,0.002323866,3,523.1130071,66.82235983,,,,,,
Exeggutor, Kangaskhan, Geodude, Pidgeot, Hitmonchan, Doduo, Magmar, Kingler, Marowak, Clefable, Blastoise, Wartortle,0.002643108,2,708.2529094,85.90642019,,,,,,
Muk, Gengar, Magmar, Dratini, Ekans, Butterfree, Nidoking, Magneton, Bulbasaur, Marowak, Kadabra, Venonat,2.386838913,1,750.3328098,78.60139678,,,,,,
Bulbasaur, Bellsprout, Tentacruel, Slowbro, Omanyte, Jolteon, Clefable, Blastoise, Tentacruel, Spearow, Tangela, Fearow,3.154212952,1,871.0390113,87.53243023,,,,,,
Chansey, Aerodactyl, Cloyster, Hitmonlee, Geodude, Lapras, Sandshrew, Cloyster, Dewgong, Alakazam, Arcanine, Poliwhirl,0.002999067,1,765.0561109,121.1980562,,,,,,
Sandshrew, Weepinbell, Vileplume, Spearow, Starmie, Pidgeot, Chansey, Abra, Nidoking, Arbok, Poliwhirl, Blastoise,0.002855062,1,989.3401137,104.11031,,,,,,
Golbat, Zapdos, Sandshrew, Alakazam, Tentacool, Koffing, Snorlax, Meowth, Seaking, Cubone, Pidgeotto, Fearow,2.065119982,1,930.4570119,89.65125316,,,,,,
Starmie, Pinsir, Spearow, Jynx, Poliwag, Poliwag, Venonat, Nidoran, Charizard, Geodude, Parasect, Dratini,0.004279137,2,633.8363082,57.63599135,,,,,,
Butterfree, Moltres, Horsea, Bellsprout, Primeape, Zapdos, Omastar, Machamp, Seel, Rattata, Machamp, Kabutops,2.455207109,1,818.168811,80.6552389,,,,,,
Magmar, Wartortle, Weezing, Gyarados, Charmander, Magnemite, Kingler, Pidgeot, Wartortle, Wartortle, Nidorino, Goldeen,2.530410051,1,781.8963102,91.46469333,,,,,,
Exeggutor, Kangaskhan, Pidgeot, Gastly, Nidoqueen, Tauros, Dragonite, Nidorina, Clefairy, Persian, Golbat, Omastar,2.334433079,1,869.9577116,99.11536478,,,,,,
Parasect, Magneton, Rattata, Kabuto, Marowak, Doduo, Spearow, Diglett, Gyarados, Wartortle, Gyarados, Golduck,0.002661943,2,542.3841085,57.75810932,,,,,,
Venusaur, Psyduck, Voltorb, Golem, Butterfree, Slowbro, Dragonite, Machamp, Primeape, Magnemite, Charmander, Voltorb,7.304014206,1,745.30001,74.51009025,,,,,,
Chansey, Graveler, Vaporeon, Exeggcute, Vulpix, Lapras, Lapras, Lapras, Staryu, Staryu, Staryu, Machamp,5.760416031,1,874.3771116,126.5629277,,,,,,
Venomoth, Lapras, Marowak, Gastly, Exeggcute, Electabuzz, Omastar, Jynx, Drowzee, Venomoth, Pidgeot, Hitmonchan,0.002999783,1,764.6852108,89.11541597,,,,,,
Staryu, Ivysaur, Weepinbell, Arcanine, Scyther, Growlithe, Dragonite, Aerodactyl, Pikachu, Beedrill, Shellder, Abra,2.217190981,3,490.2899073,60.28103899,,,,,,
Muk, Slowpoke, Oddish, Tauros, Butterfree, Kabuto, Staryu, Charizard, Hitmonlee, Raichu, Grimer, Jigglypuff,2.823782921,1,749.0233111,75.45588998,,,,,,
Spearow, Vulpix, Zubat, Venusaur, Pinsir, Diglett, Dodrio, Onix, Horsea, Magnemite, Gastly, Vaporeon,0.002745867,1,692.9790093,66.44907784,,,,,,
Jigglypuff, Mankey, Grimer, Pidgeot, Seadra, Diglett, Mr. Mime, Gloom, Machamp, Flareon, Arbok, Tentacruel,0.002122879,4,414.4881053,46.14281693,,,,,,
Grimer, Vileplume, Butterfree, Pinsir, Nidorina, Electrode, Staryu, Dodrio, Kadabra, Tangela, Golbat, Kangaskhan,3.998334885,1,809.0732104,86.6271168,,,,,,
Koffing, Staryu, Abra, Poliwrath, Drowzee, Sandslash, Dugtrio, Shellder, Vaporeon, Spearow, Dragonite, Ponyta,0.002413988,2,638.5282089,72.86275366,,,,,,
Kangaskhan, Kingler, Articuno, Rhydon, Fearow, Flareon, Dragonite, Jolteon, Poliwrath, Kadabra, Raticate, Cubone,4.723218203,1,839.2016107,83.42447746,,,,,,
Ninetales, Venomoth, Sandslash, Koffing, Marowak, Wigglytuff, Pinsir, Slowbro, Clefairy, Bulbasaur, Jynx, Pinsir,0.002993107,1,775.378511,86.36524168,,,,,,
Goldeen, Shellder, Weezing, Raichu, Lickitung, Gloom, Kabutops, Vileplume, Seadra, Grimer, Clefairy, Electabuzz,0.002808094,1,788.959111,91.33750501,,,,,,
Magnemite, Aerodactyl, Venonat, Kadabra, Venomoth, Shellder, Cloyster, Poliwrath, Wigglytuff, Vileplume, Voltorb, Rhydon,0.002509832,3,629.4640088,66.14402986,,,,,,
Scyther, Fearow, Exeggutor, Charmeleon, Electrode, Rhyhorn, Lapras, Lapras, Staryu, Kabuto, Omanyte, Omastar,11.71517777,1,868.8293113,77.59263459,,,,,,
Hitmonchan, Grimer, Cubone, Ponyta, Rhyhorn, Squirtle, Horsea, Aerodactyl, Koffing, Primeape, Magmar, Oddish,0.002463102,2,631.5139081,70.91778323,,,,,,
Diglett, Bulbasaur, Psyduck, Lickitung, Goldeen, Gastly, Magneton, Beedrill, Moltres, Weepinbell, Victreebel, Dewgong,0.002326012,4,363.2456055,52.19587612,,,,,,
Spearow, Dodrio, Clefable, Machamp, Growlithe, Eevee, Moltres, Venonat, Flareon, Chansey, Machoke, Dratini,3.426381111,3,698.2016107,86.90016189,,,,,,
Persian, Raticate, Wartortle, Beedrill, Dragonite, Staryu, Dragonite, Beedrill, Oddish, Dodrio, Paras, Graveler,2.274660349,1,760.88061,68.01198794,,,,,,
Rapidash, Voltorb, Chansey, Clefable, Omastar, Slowpoke, Staryu, Golem, Dragonair, Nidorino, Pidgeotto, Tentacruel,2.824175119,1,819.0732104,106.571928,,,,,,
Pidgey, Ponyta, Jigglypuff, Weezing, Krabby, Poliwag, Tentacool, Aerodactyl, Ninetales, Aerodactyl, Articuno, Golem,0.002052069,4,387.4396053,62.21608518,,,,,,
Ponyta, Krabby, Poliwrath, Magmar, Drowzee, Lapras, Nidorino, Slowbro, Pinsir, Arcanine, Tentacruel, Persian,0.002392054,3,610.820608,75.62858531,,,,,,
Vulpix, Magnemite, Psyduck, Nidoking, Krabby, Ponyta, Staryu, Kabutops, Snorlax, Lickitung, Rattata, Magnemite,0.002277136,3,529.9162085,63.82868194,,,,,,
Kabuto, Nidorino, Psyduck, Kangaskhan, Rattata, Machoke, Machoke, Zubat, Lickitung, Exeggutor, Zubat, Poliwhirl,0.002233982,3,622.7079079,74.24735017,,,,,,
Aerodactyl, Hitmonchan, Exeggcute, Gengar, Zapdos, Spearow, Staryu, Staryu, Primeape, Golem, Porygon, Snorlax,4.017458916,1,899.9420114,89.99193038,,,,,,
Psyduck, Sandshrew, Diglett, Fearow, Graveler, Victreebel, Tauros, Seadra, Sandslash, Kangaskhan, Bulbasaur, Hypno,0.002233982,3,587.030308,69.55469326,,,,,,
Nidorino, Gengar, Weezing, Chansey, Graveler, Eevee, Primeape, Seadra, Dewgong, Hypno, Magmar, Seel,0.002653122,1,879.0390113,124.8611581,,,,,,
Exeggcute, Pinsir, Dratini, Mankey, Snorlax, Dugtrio, Gyarados, Chansey, Dragonair, Dodrio, Slowpoke, Gastly,2.479367971,2,866.228813,96.26139881,,,,,,
Electabuzz, Venomoth, Zubat, Krabby, Dragonite, Dodrio, Jolteon, Pidgeot, Vileplume, Blastoise, Kadabra, Nidorina,3.121877909,1,792.4427111,77.56312854,,,,,,
Seadra, Moltres, Shellder, Golbat, Dewgong, Dewgong, Marowak, Dragonite, Rhydon, Kangaskhan, Kabutops, Nidoqueen,0.002999067,3,644.3670089,82.32687038,,,,,,
Venonat, Machoke, Articuno, Kangaskhan, Charmander, Haunter, Golduck, Omanyte, Persian, Sandslash, Graveler, Charmeleon,2.982397079,2,666.3998087,84.85109095,,,,,,
Pidgeot, Lickitung, Arcanine, Mr. Mime, Persian, Ponyta, Staryu, Staryu, Dragonite, Tentacruel, Fearow, Slowpoke,2.622744083,1,753.0889106,82.35351485,,,,,,
Porygon, Goldeen, Omanyte, Rhydon, Dragonair, Nidoqueen, Dragonite, Haunter, Cloyster, Slowpoke, Meowth, Parasect,2.669783115,3,470.6123074,61.02435468,,,,,,
Tauros, Alakazam, Clefairy, Bulbasaur, Grimer, Raichu, Gyarados, Raticate, Articuno, Tentacool, Lickitung, Pidgeotto,2.272562027,2,756.3813097,76.6050198,,,,,,
Machamp, Dewgong, Electabuzz, Electabuzz, Clefable, Meowth, Staryu, Venusaur, Poliwrath, Graveler, Hitmonchan, Omastar,4.477972984,1,710.0732104,85.07865386,,,,,,
Mr. Mime, Hypno, Dugtrio, Charmander, Dragonair, Seel, Marowak, Magneton, Horsea, Rhydon, Zapdos, Dragonite,0.002552032,2,583.3827091,68.37472247,,,,,,
Exeggcute, Mr. Mime, Dragonair, Grimer, Chansey, Ninetales, Venomoth, Wartortle, Moltres, Golduck, Chansey, Pinsir,0.002435923,2,948.7452128,119.7915534,,,,,,
Dratini, Porygon, Seel, Porygon, Kabutops, Golduck, Dragonite, Poliwag, Dragonite, Charmander, Graveler, Zubat,0.003234148,4,426.7449058,53.67432256,,,,,,
Weepinbell, Chansey, Raticate, Magneton, Rattata, Tentacruel, Staryu, Golem, Wigglytuff, Paras, Omastar, Machop,3.735769033,1,873.6196113,103.9972449,,,,,,
Dragonair, Growlithe, Kangaskhan, Voltorb, Omanyte, Jynx, Venomoth, Wigglytuff, Rhydon, Weezing, Meowth, Porygon,0.002933025,1,864.8108124,74.55545007,,,,,,
Dugtrio, Marowak, Paras, Tentacruel, Tentacruel, Exeggutor, Moltres, Kabutops, Starmie, Abra, Sandslash, Venonat,2.569289923,1,741.7508104,89.48446297,,,,,,
Muk, Arcanine, Krabby, Mr. Mime, Dodrio, Pidgeot, Rhydon, Jolteon, Pidgeot, Shellder, Koffing, Bulbasaur,7.784680367,2,627.7864089,72.17774962,,,,,,
Venonat, Seel, Tentacruel, Voltorb, Kingler, Kingler, Exeggutor, Jolteon, Ponyta, Graveler, Graveler, Eevee,0.002889156,1,729.0732104,61.64832693,,,,,,
Paras, Rhydon, Poliwhirl, Wigglytuff, Omastar, Tauros, Machoke, Wartortle, Poliwrath, Aerodactyl, Zubat, Charizard,0.003087997,1,849.7808114,91.31602326,,,,,,
Onix, Pikachu, Eevee, Bulbasaur, Mankey, Seel, Onix, Pidgeot, Dugtrio, Seel, Articuno, Gyarados,0.002200127,3,497.7920064,95.19688636,,,,,,
Jolteon, Lapras, Meowth, Onix, Koffing, Nidoking, Rapidash, Pinsir, Farfetch'd, Machamp, Doduo, Ponyta,2.885687828,1,739.7836101,73.95275446,,,,,,
Abra, Marowak, Gengar, Pikachu, Poliwag, Zapdos, Staryu, Staryu, Staryu, Staryu, Staryu, Golem,2.374082088,1,615.3370079,62.6574575,,,,,,
Diglett, Magneton, Hypno, Tangela, Nidoran, Dragonair, Nidoran, Ponyta, Primeape, Zapdos, Sandslash, Growlithe,0.002655983,1,792.9762105,84.61878129,,,,,,
Kabuto, Arbok, Nidoqueen, Charmander, Nidoran, Persian, Onix, Hitmonlee, Gastly, Dratini, Blastoise, Geodude,0.002715826,1,646.7707087,83.58257579,,,,,,
Psyduck, Beedrill, Seel, Aerodactyl, Gloom, Beedrill, Hypno, Pidgeot, Wartortle, Magneton, Charmander, Rapidash,0.002612829,2,649.3028088,79.32685965,,,,,,
Primeape, Poliwag, Tentacruel, Articuno, Charmeleon, Haunter, Vileplume, Marowak, Jynx, Slowbro, Hitmonchan, Koffing,0.002401114,3,564.4825078,72.509187,,,,,,
Jolteon, Poliwrath, Dragonite, Tentacool, Hitmonchan, Kabutops, Machamp, Dragonite, Rhyhorn, Graveler, Drowzee, Victreebel,7.543089151,1,915.0861119,78.70056187,,,,,,
Geodude, Persian, Cubone, Exeggutor, Kabuto, Vulpix, Tangela, Diglett, Pikachu, Machop, Snorlax, Jynx,0.002737045,1,734.168811,76.84677771,,,,,,
Lickitung, Hitmonlee, Graveler, Haunter, Spearow, Wigglytuff, Alakazam, Machop, Gastly, Kingler, Tangela, Doduo,0.002985001,2,538.401208,54.41598804,,,,,,
Pinsir, Nidorino, Exeggcute, Horsea, Marowak, Golbat, Rhydon, Koffing, Nidoran, Kabutops, Ivysaur, Kingler,4.375640154,1,785.2187103,86.90222687,,,,,,
Omastar, Rattata, Nidoking, Dratini, Hypno, Primeape, Staryu, Vaporeon, Tangela, Arbok, Dratini, Electrode,2.63156271,1,805.0889106,83.19393964,,,,,,
Bellsprout, Fearow, Farfetch'd, Lapras, Farfetch'd, Flareon, Dewgong, Kabutops, Venonat, Persian, Krabby, Drowzee,0.003130913,1,767.6381103,81.0560868,,,,,,
Weepinbell, Raticate, Mankey, Jolteon, Tentacruel, Mankey, Slowpoke, Butterfree, Charmeleon, Venomoth, Kangaskhan, Poliwhirl,0.002738953,1,920.4413117,80.81724067,,,,,,
Articuno, Exeggcute, Seel, Rhyhorn, Electrode, Weepinbell, Nidoking, Nidorina, Arbok, Starmie, Machamp, Bulbasaur,4.24525404,2,745.7365096,79.96457995,,,,,,
Tentacool, Chansey, Moltres, Butterfree, Dodrio, Dragonite, Snorlax, Jolteon, Magneton, Chansey, Primeape, Doduo,4.69867897,2,1067.856514,117.2641201,,,,,,
Shellder, Venusaur, Poliwrath, Rapidash, Squirtle, Graveler, Staryu, Dragonite, Squirtle, Rhyhorn, Aerodactyl, Pikachu,2.016944885,2,690.7379089,77.88575526,,,,,,
Paras, Slowbro, Poliwrath, Wigglytuff, Nidoran, Dewgong, Pinsir, Electabuzz, Zapdos, Kabuto, Jigglypuff, Abra,5.452979088,1,828.8307107,84.6501698,,,,,,
Hitmonlee, Raticate, Rattata, Vileplume, Blastoise, Tentacruel, Gyarados, Persian, Geodude, Weepinbell, Alakazam, Wigglytuff,2.518808842,1,805.8279119,72.60305388,,,,,,
Diglett, Rhydon, Vulpix, Pinsir, Tentacruel, Tentacruel, Staryu, Dragonite, Blastoise, Pidgeotto, Squirtle, Cubone,2.424789906,1,764.5739101,94.53281689,,,,,,
Arcanine, Pidgeotto, Pinsir, Doduo, Poliwrath, Dugtrio, Pidgeot, Horsea, Flareon, Persian, Machoke, Arcanine,0.00267005,1,822.2330111,73.61025221,,,,,,
Porygon, Squirtle, Eevee, Dewgong, Scyther, Zubat, Mr. Mime, Rapidash, Krabby, Dodrio, Dodrio, Nidoking,0.002279043,3,468.180006,67.66625844,,,,,,
Articuno, Staryu, Vaporeon, Rhydon, Zubat, Vulpix, Snorlax, Mr. Mime, Sandshrew, Starmie, Ekans, Arbok,1.984385014,1,853.749411,97.33163559,,,,,,
Golduck, Diglett, Fearow, Dratini, Arcanine, Tentacool, Staryu, Staryu, Dragonite, Shellder, Electabuzz, Magneton,2.769205093,1,623.2215091,65.86037973,,,,,,
Alakazam, Vaporeon, Abra, Arcanine, Bulbasaur, Poliwrath, Dragonite, Hypno, Golem, Haunter, Wartortle, Kabuto,1.852010012,1,795.6210107,84.16754318,,,,,,
Vileplume, Staryu, Bulbasaur, Kabutops, Gastly, Gloom, Gengar, Doduo, Kadabra, Krabby, Pidgeotto, Magmar,0.002919912,1,585.060309,60.86581572,,,,,,
Nidoran, Pidgey, Hitmonlee, Hypno, Charmander, Horsea, Arcanine, Rattata, Gyarados, Exeggutor, Nidoking, Vulpix,0.001988888,4,392.4710057,49.06404311,,,,,,
Squirtle, Arcanine, Omanyte, Poliwhirl, Magnemite, Muk, Poliwhirl, Omastar, Charizard, Arbok, Venusaur, Horsea,0.002595901,2,654.6723094,85.08592059,,,,,,
Machamp, Moltres, Bellsprout, Arcanine, Weezing, Chansey, Staryu, Lapras, Lapras, Lapras, Snorlax, Abra,8.541641951,1,1107.773814,119.9834416,,,,,,
Poliwrath, Rhyhorn, Dodrio, Scyther, Zubat, Zapdos, Staryu, Dragonite, Rhyhorn, Charmeleon, Machamp, Dugtrio,2.510070086,1,808.7180106,85.13057902,,,,,,
Articuno, Tauros, Paras, Kabutops, Butterfree, Chansey, Ponyta, Moltres, Persian, Onix, Oddish, Golem,0.002584219,1,763.8478103,96.93662974,,,,,,
Exeggcute, Nidorino, Mankey, Magmar, Seaking, Chansey, Dragonite, Moltres, Geodude, Poliwhirl, Voltorb, Jigglypuff,2.360320091,3,499.8377076,84.044031,,,,,,
Machoke, Hitmonchan, Alakazam, Nidorina, Machoke, Omanyte, Machamp, Gengar, Weezing, Mr. Mime, Spearow, Aerodactyl,0.002629042,2,644.8520084,66.26950672,,,,,,
Tauros, Exeggutor, Bulbasaur, Fearow, Pinsir, Doduo, Exeggutor, Zubat, Gyarados, Grimer, Voltorb, Mr. Mime,3.102777958,1,801.2016107,76.43210308,,,,,,
Magneton, Venonat, Slowbro, Seadra, Clefable, Arcanine, Moltres, Tentacruel, Rapidash, Charmeleon, Charmeleon, Golduck,2.385205746,1,897.5226114,91.41967697,,,,,,
Mr. Mime, Wartortle, Vaporeon, Magmar, Goldeen, Rattata, Tauros, Aerodactyl, Raichu, Poliwrath, Porygon, Slowbro,0.002161026,3,563.7079079,69.27724979,,,,,,
Tangela, Venonat, Graveler, Seaking, Gastly, Poliwag, Farfetch'd, Venusaur, Mr. Mime, Meowth, Seel, Exeggutor,0.002805948,2,543.3527081,71.4313325,,,,,,
Pidgeot, Oddish, Weezing, Poliwrath, Eevee, Psyduck, Dratini, Cloyster, Jynx, Parasect, Jolteon, Seadra,0.002622843,2,533.3042081,65.69959821,,,,,,
Poliwhirl, Electrode, Beedrill, Jolteon, Dodrio, Starmie, Staryu, Dragonite, Venusaur, Scyther, Exeggutor, Doduo,2.702658892,2,608.8492096,72.56558186,,,,,,
Kabutops, Krabby, Snorlax, Graveler, Onix, Dratini, Gloom, Moltres, Magnemite, Tentacruel, Seaking, Golduck,0.00255084,2,647.1730091,80.02642682,,,,,,
Krabby, Charmeleon, Slowbro, Sandshrew, Kadabra, Kabutops, Chansey, Vileplume, Persian, Nidoking, Omastar, Grimer,0.002552032,2,978.8907127,92.56521357,,,,,,
Vileplume, Poliwag, Flareon, Snorlax, Shellder, Venonat, Staryu, Charmeleon, Electrode, Zapdos, Krabby, Pidgeot,3.411875963,1,782.88061,83.46193444,,,,,,
Psyduck, Omanyte, Kadabra, Tentacruel, Marowak, Vileplume, Jolteon, Scyther, Tentacool, Weepinbell, Wigglytuff, Omanyte,5.657580376,2,763.8164099,69.52491086,,,,,,
Exeggcute, Jigglypuff, Voltorb, Gyarados, Weezing, Psyduck, Articuno, Ninetales, Vaporeon, Pikachu, Machop, Poliwhirl,3.18761611,2,672.3157102,82.78090028,,,,,,
Meowth, Jigglypuff, Tauros, Clefairy, Meowth, Gastly, Flareon, Kabuto, Weezing, Abra, Aerodactyl, Starmie,0.001976967,4,332.8119047,57.53739915,,,,,,
Diglett, Mankey, Machop, Porygon, Dewgong, Zapdos, Mr. Mime, Golem, Kadabra, Charizard, Snorlax, Squirtle,0.002102852,4,313.3925048,50.18914908,,,,,,
Rattata, Arbok, Clefairy, Golem, Ponyta, Sandshrew, Tangela, Victreebel, Onix, Lickitung, Tentacruel, Persian,0.00253582,2,718.7208094,83.83533666,,,,,,
Raticate, Squirtle, Hitmonchan, Poliwrath, Persian, Sandshrew, Vulpix, Magnemite, Golduck, Pinsir, Charmeleon, Raichu,0.002819061,1,720.1074096,83.01068245,,,,,,
Horsea, Jynx, Ninetales, Clefable, Hitmonlee, Machop, Scyther, Psyduck, Poliwag, Dragonite, Spearow, Diglett,3.052965164,1,693.1245092,65.86439646,,,,,,
Lickitung, Mankey, Venomoth, Rattata, Weezing, Zapdos, Muk, Nidorina, Gyarados, Dugtrio, Pikachu, Tentacool,0.002466917,2,705.4954092,84.48579444,,,,,,
Zapdos, Tentacool, Poliwhirl, Bellsprout, Articuno, Exeggutor, Raichu, Tentacruel, Krabby, Bulbasaur, Scyther, Ponyta,2.354985952,1,665.7522097,86.75421386,,,,,,
Pinsir, Bulbasaur, Voltorb, Drowzee, Doduo, Primeape, Oddish, Marowak, Hypno, Chansey, Zubat, Nidoking,0.002678156,1,944.9207137,97.47523641,,,,,,
